year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2023-05,1952,145,1365,-605.8219657172845,1166,82,877,-386.7570777537241,-0.3103596135846744,-0.3316956069929023,-0.021335993408227893,0.49466600164794305,0.4857954545454546
2023-06,2681,180,1911,-855.3140866268742,1129,60,842,-388.6307481662594,-0.31902800694773376,-0.34422564053698795,-0.025197633589254198,0.4937005916026864,0.48825156127709046
2023-07,3928,259,2823,-1251.8237148697121,1673,77,1222,-563.0710466803131,-0.318692391769275,-0.3365636860013826,-0.017871294232107593,0.4955321764419731,0.492087552027347
2023-08,6941,475,4959,-2196.859497215842,2169,109,1599,-722.8725631039795,-0.31650475395704397,-0.3332745795776761,-0.016769825620632117,0.49580754359484197,0.4897659778669307
2023-09,5673,419,4005,-1766.080816919029,1720,124,1265,-547.6756580362429,-0.311313382146841,-0.3184160802536296,-0.007102698106788596,0.49822432547330286,0.49218623815790014
2023-10,7409,551,5258,-2316.106307249889,1620,95,1137,-506.5684016246915,-0.31260714094343217,-0.31269654421277254,-8.940326934037124e-05,0.4999776491826649,0.4980246330372303
2023-11,7183,436,5302,-2377.1912116108633,1969,111,1491,-669.3301608883048,-0.3309468483378621,-0.339934058348555,-0.008987210010692914,0.49775319749732677,0.4941423612704422
2023-12,11765,772,8538,-3924.391142288157,2297,139,1701,-782.8302371058826,-0.33356490797179406,-0.34080550156982264,-0.0072405935980285885,0.49818985160049284,0.4950190209110684
2024-01,10212,604,7183,-3309.281029964405,1302,79,939,-438.89871969690705,-0.32405807187273844,-0.33709579085783953,-0.013037718985101088,0.49674057025372476,0.49592994868240314
2024-02,5285,324,3858,-1716.9936046189741,1172,48,872,-408.21247050619587,-0.3248805306753026,-0.3483041557220101,-0.02342362504670753,0.49414409373832313,0.4914033212679326
2024-03,1931,84,1370,-645.6865806173346,885,31,639,-297.9489241037287,-0.3343793788800283,-0.3366654509646652,-0.0022860720846369365,0.49942848197884077,0.49474263210713104
2024-04,2903,142,2078,-986.8434535956579,1018,53,767,-357.0340752157056,-0.3399391848417699,-0.3507210954967639,-0.01078191065499401,0.4973045223362515,0.49138026714455
2024-05,2805,123,2020,-938.0082650888247,695,44,501,-219.06769249300177,-0.3344057986056416,-0.3152053129395709,0.019200485666070743,0.5048001214165176,0.5046845945703331
2024-06,3388,189,2388,-1115.4412013007664,1168,80,790,-340.6519170622997,-0.32923294017141863,-0.291654038580736,0.03757890159068261,0.5093947253976706,0.5102946944089535
2024-07,5113,269,3627,-1675.3858460517902,1646,98,1203,-560.956598028945,-0.3276717868280442,-0.34079987729583533,-0.01312809046779112,0.49671797738305223,0.49635821562695237
2024-08,5437,222,3960,-1911.2343284764563,977,43,729,-344.1445319988772,-0.3515236947722009,-0.3522461944717269,-0.0007224996995259803,0.49981937507511853,0.49634051456442824
2024-09,5557,253,4027,-1904.6351626604333,1160,65,853,-388.152936466952,-0.34274521552284204,-0.3346146004025448,0.008130615120297224,0.5020326537800743,0.49995826947062727
2024-10,7918,383,5781,-2701.2856125873514,1982,98,1469,-673.1538427875732,-0.3411575666313907,-0.3396336240098755,0.001523942621515173,0.5003809856553788,0.4975030707027557
2024-11,9280,532,6658,-3019.239358860931,2141,127,1498,-683.1741241216762,-0.32534906884277276,-0.31909113690876983,0.006257931934002925,0.5015644829835008,0.5049435840084395
2024-12,12950,710,9494,-4342.261337166019,2940,151,2137,-977.669027231563,-0.33530975576571576,-0.3325404854529126,0.0027692703128031626,0.5006923175782008,0.5006977385548814
