year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2023-05,1952,359,986,-514.4545347881401,1166,214,649,-358.92408163080006,-0.26355252806769475,-0.30782511289090914,-0.04427258482321439,0.4889318537941964,0.487034672623232
2023-06,2681,474,1398,-746.54963414884,1129,189,633,-366.3031458706,-0.278459393565401,-0.32444919917679366,-0.04598980561139265,0.4885025485971518,0.48784478512142493
2023-07,3928,701,2066,-1070.8932212531029,1673,261,894,-505.95446078763996,-0.27263065714182866,-0.30242346729685593,-0.02979281015502727,0.49255179746124317,0.4922857170247966
2023-08,6941,1253,3664,-1916.3446099395242,2169,370,1131,-646.44015042976,-0.2760905647514082,-0.2980360306269064,-0.021945465875498227,0.49451363353112543,0.4991258402756979
2023-09,5673,1111,2904,-1431.36437962081,1720,343,904,-458.4443024927,-0.2523117186005306,-0.2665373851701744,-0.014225666569643802,0.49644358335758904,0.4974739330324385
2023-10,7409,1383,3863,-1973.3886861227563,1620,302,819,-427.92465529730003,-0.2663502073319957,-0.2641510217884568,0.0021991855435389285,0.5005497963858847,0.5038980577509169
2023-11,7183,1278,3878,-2102.6684338173495,1969,358,1081,-592.56540984703,-0.29272844686305854,-0.30094738946014726,-0.008218942597088719,0.49794526435072783,0.4986935711802464
2023-12,11765,2015,6400,-3485.994373279976,2297,406,1251,-679.50832434352,-0.2963021141759436,-0.29582425961842407,0.0004778545575195303,0.5001194636393799,0.5012111364608136
2024-01,10212,1751,5247,-2760.2766163005012,1302,203,700,-406.09259655483936,-0.27029735764791435,-0.3118990756949611,-0.041601718047046765,0.4895995704882383,0.49015547805870385
2024-02,5285,944,2792,-1504.386374546394,1172,173,628,-368.69609186703,-0.2846521049283622,-0.31458710910156146,-0.029935004173199276,0.4925162489567002,0.4903609045498723
2024-03,1931,293,1015,-558.1153100809,885,124,460,-261.46127631539997,-0.28902916109834287,-0.29543647041288135,-0.0064073093145384785,0.4983981726713654,0.49855962924277397
2024-04,2903,430,1539,-880.27468340703,1018,148,554,-313.25032763472007,-0.30322930878643817,-0.30771152026986254,-0.00448221148342437,0.4988794471291439,0.49579934584303076
2024-05,2805,452,1484,-835.3910144177299,695,116,359,-190.26633799036,-0.29782210852681995,-0.27376451509404315,0.024057593432776803,0.5060143983581942,0.5045685376832224
2024-06,3388,541,1776,-963.565768275635,1168,218,549,-258.166022831401,-0.2844054806008368,-0.2210325537940077,0.0633729268068291,0.5158432317017073,0.5202828577089162
2024-07,5113,848,2629,-1467.5308095811204,1646,284,896,-495.90844899283996,-0.28701952074733433,-0.30128095321557713,-0.014261432468242796,0.4964346418829393,0.49412933558206645
2024-08,5437,754,2965,-1777.5731547941502,977,141,524,-313.5376727591,-0.3269400689339986,-0.3209188052805527,0.006021263653445852,0.5015053159133614,0.5036604267096692
2024-09,5557,848,2933,-1663.7115091838539,1160,208,602,-326.33065052640006,-0.29939023019324346,-0.2813195263158621,0.018070703877381356,0.5045176759693454,0.5088868187374731
2024-10,7918,1232,4161,-2338.516271898125,1982,344,1057,-582.284845406784,-0.29534178730716404,-0.2937865012143209,0.0015552860928431111,0.5003888215232107,0.5025447517172104
2024-11,9280,1546,4834,-2587.190170634686,2141,378,1092,-557.3046324510881,-0.2787920442494274,-0.2603010894213396,0.01849095482808777,0.5046227387070219,0.5052053302517354
2024-12,12950,2108,6962,-3805.248829182029,2940,496,1542,-827.29668986821,-0.29384160843104473,-0.28139343192796257,0.012448176503082165,0.5031120441257706,0.5047609854752712
