year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2019-05,288,37,144,-84.4216888277,241,26,117,-70.90571068054,-0.29313086398506943,-0.2942145671391701,-0.001083703154100668,0.49972907421147483,0.49848360419548177
2019-06,414,31,238,-145.19545425340002,179,8,118,-74.16041679599999,-0.35071365761690826,-0.41430400444692733,-0.06359034683001907,0.48410241329249526,0.47136871508379885
2019-07,406,40,208,-121.92819198379999,195,15,120,-72.79864226925999,-0.300315743802463,-0.3733263706115897,-0.07301062680912668,0.48174734329771834,0.46883289124668437
2019-08,472,44,263,-159.24870600970002,158,15,79,-53.211340981,-0.33739132629173735,-0.33678063912025313,0.0006106871714842144,0.500152671792871,0.5147299399270543
2019-09,201,22,104,-62.590602295,227,10,124,-92.644818153,-0.31139603131840793,-0.40812695221585904,-0.09673092089745111,0.4758172697756372,0.47643938895829224
2019-10,462,44,240,-148.1392376037,234,14,141,-89.56994283169,-0.32064770044090907,-0.3827775334687607,-0.06212983302785163,0.4844675417430371,0.4703768453768454
2019-11,298,30,169,-102.60721830600001,164,13,94,-49.7951416436,-0.34431952451677855,-0.3036289124609756,0.04069061205580293,0.5101726530139508,0.493135128498936
2019-12,404,30,199,-133.22789214418,228,16,118,-78.8441950135,-0.3297720102578713,-0.34580787286622805,-0.016035862608356766,0.4959910343479108,0.49273710265763415
2020-01,269,23,145,-93.0806053631,161,15,82,-58.40912901,-0.3460245552531599,-0.36278962118012426,-0.016765065926964362,0.49580873351825894,0.5093456325475074
2020-02,278,24,151,-99.0493266484,445,37,253,-168.6638846237,-0.3562925419007194,-0.37901996544651684,-0.02272742354579743,0.49431814411355063,0.4928603184867836
2020-03,719,63,392,-244.25070430399998,567,52,303,-191.75647895679998,-0.3397089072378303,-0.33819484824832446,0.001514058989505851,0.5003785147473765,0.5037247990423698
2020-04,716,67,404,-247.94811847434,490,43,277,-179.59392418783997,-0.34629625485243015,-0.36651821262824485,-0.020221957775814703,0.4949445105560463,0.4982798426633223
2020-05,273,27,147,-94.60813593099999,136,7,79,-51.653027752,-0.34654994846520143,-0.37980167464705883,-0.0332517261818574,0.49168706845453564,0.47753716871363927
2020-06,241,19,134,-85.7498786946,167,16,81,-53.317557941400004,-0.3558086252887967,-0.3192668140203593,0.03654181126843742,0.5091354528171094,0.5219892165875717
2020-07,379,43,193,-120.72874672949999,178,15,100,-64.82711130370001,-0.31854550588258573,-0.3641972545151686,-0.04565174863258287,0.48858706284185427,0.47956256855711366
2020-08,264,34,148,-86.175506815,137,11,61,-42.675297613,-0.3264223742992424,-0.31149852272262774,0.014923851576614688,0.5037309628941536,0.5167136695421367
2020-09,454,41,232,-143.1314224715,79,7,48,-27.315665395,-0.31526745037775333,-0.34576791639240506,-0.030500466014651728,0.49237488349633707,0.4754293760107065
2020-10,417,37,248,-145.67708003730002,175,14,95,-60.4100092145,-0.34934551567697847,-0.3452000526542857,0.0041454630226927525,0.5010363657556732,0.5107845152449468
2020-11,517,49,277,-167.9162536863,126,6,78,-50.22294656,-0.32478965896769824,-0.39859481396825397,-0.07380515500055573,0.4815487112498611,0.46739430781983976
2020-12,557,43,323,-215.8780854595905,229,18,122,-75.45756694180001,-0.3875728643798752,-0.32950902594672493,0.05806383843315027,0.5145159596082876,0.5121361316472368
2021-01,493,36,299,-186.7589086225,130,10,75,-49.92757281989999,-0.3788213156643002,-0.3840582524607692,-0.005236936796468972,0.4986907658008828,0.5083671399594321
2021-02,375,44,202,-116.8723557159,256,22,139,-88.82197642669999,-0.3116596152424,-0.34696084541679684,-0.03530123017439685,0.4911746924564008,0.49107552083333333
2021-03,499,29,310,-200.074443254,219,11,116,-84.6187691807,-0.4009507880841683,-0.3863870738844749,0.014563714199693378,0.5036409285499234,0.5209185494276224
2021-04,373,36,205,-129.5566248422,230,15,124,-86.9816025976,-0.3473367958235925,-0.37818088085913043,-0.030844085035537927,0.49228897874111555,0.4947925166103275
2021-05,290,28,167,-110.6051780545,165,14,103,-69.844548722,-0.3813971657051724,-0.42330029528484847,-0.04190312957967607,0.48952421760508097,0.4849791013584117
2021-06,277,18,169,-108.5808317597,249,19,151,-97.667314848,-0.3919885623093863,-0.3922382122409639,-0.0002496499315776113,0.4999375875171056,0.5037514679657257
2021-07,444,30,246,-163.8493578779,239,15,130,-93.811835513,-0.36903008531058556,-0.39251814022175735,-0.023488054911171785,0.49412798627220705,0.501328734592333
2021-08,491,28,286,-189.0028866255,161,11,104,-62.47902510909999,-0.38493459597861507,-0.38806847893850926,-0.0031338829598941964,0.49921652926002646,0.4869546242299275
2021-09,505,49,281,-180.22707561265,348,26,215,-141.74437446858,-0.3568852982428713,-0.4073114208867241,-0.05042612264385282,0.4873934693390368,0.4790756230795493
2021-10,695,54,392,-249.1899172009,310,16,178,-121.96801926,-0.35854664345453235,-0.39344522341935484,-0.034898579964822485,0.4912753550087944,0.49093757252262704
2021-11,738,62,428,-268.03677571635,427,33,249,-157.0603106118,-0.36319346303028455,-0.3678227414796253,-0.004629278449340746,0.4988426803876648,0.49752003960320634
2021-12,1074,83,569,-362.4832386213,485,35,250,-166.15812454529998,-0.3375076709695531,-0.34259407122742264,-0.00508640025786955,0.49872839993553264,0.5023037493520706
2022-01,744,70,417,-260.8890589356,597,72,298,-169.86588756170002,-0.3506573372790323,-0.284532474977722,0.06612486230131032,0.5165312155753276,0.5219595963689415
2022-02,708,78,381,-221.2160203115,1112,101,599,-374.10278638405003,-0.31245200608968926,-0.3364233690504047,-0.023971362960715448,0.49400715925982114,0.4950310937690526
2022-03,4252,476,2312,-1392.8258950075701,3949,427,2099,-1280.2957544902363,-0.3275695896066722,-0.3242075853355878,0.0033620042710844067,0.5008405010677711,0.5020996182035915
2022-04,3525,365,1985,-1186.405170436614,2111,221,1208,-743.07045033068,-0.3365688426770536,-0.35199926590747516,-0.015430423230421542,0.4961423941923946,0.4980058860880696
2022-05,2378,255,1295,-762.72451135493,899,78,500,-319.4993008584,-0.3207420148675063,-0.3553941055154616,-0.03465209064795527,0.4913369773380112,0.491982962098809
2022-06,2877,296,1534,-933.7580603093998,1079,95,576,-370.05155393215995,-0.32455963166819596,-0.3429578813087673,-0.01839824964057135,0.4954004375898572,0.49613155437181466
2022-07,2767,291,1476,-874.7565581502998,841,66,444,-295.03986188869993,-0.31613898017719544,-0.35082028762033285,-0.03468130744313741,0.49132967313921566,0.49469918312780103
2022-08,1930,199,1032,-602.7255442489,585,50,381,-250.34652581800003,-0.31229302810823834,-0.42794277917606843,-0.1156497510678301,0.4710875622330425,0.4664485629511536
2022-09,2691,297,1359,-814.6661146301299,838,83,469,-288.5543044929,-0.30273731498704193,-0.344336878869809,-0.04159956388276709,0.48960010902930823,0.4835070760929431
2022-10,2920,296,1580,-930.2150464352999,546,67,275,-165.71799905556998,-0.3185667967244178,-0.3035128187830952,0.015053977941322572,0.5037634944853306,0.5146934116112198
2022-11,2789,260,1543,-973.4655496460321,841,95,456,-267.09434866823995,-0.34903748642740484,-0.31759137772680135,0.03144610870060349,0.5078615271751509,0.5076926553229116
2022-12,4214,447,2191,-1325.8957242372499,922,85,524,-325.3562284924,-0.3146406559651756,-0.3528809419657267,-0.03824028600055113,0.49043992849986223,0.48442993451227034
2023-01,2800,315,1446,-856.1021259433098,1171,145,642,-381.44603167779997,-0.3057507592654678,-0.32574383576242527,-0.019993076496957474,0.4950017308757606,0.49487625045748446
2023-02,1964,214,1137,-660.8832243797399,1135,123,664,-399.52283078599993,-0.33649858675139505,-0.35200249408458145,-0.015503907333186406,0.4961240231667034,0.4983268211058973
2023-03,2141,252,1184,-669.2046523344939,1282,179,670,-380.54624514309995,-0.31256639529868935,-0.29683794472940717,0.015728450569282182,0.5039321126423205,0.5130788206773483
2023-04,3578,430,1884,-1078.1907220871342,1323,162,753,-439.58682819432,-0.3013389385374886,-0.3322651762617687,-0.030926237724280103,0.49226844056893,0.4899150642183462
2023-05,1952,229,1079,-615.5560922798999,1166,129,701,-396.03808582976995,-0.3153463587499487,-0.3396553051713293,-0.024308946421380595,0.49392276339465485,0.4862211954840705
2023-06,2681,303,1489,-892.00615057604,1129,108,686,-424.0808386911,-0.33271396888326743,-0.3756251892746678,-0.042911220391400384,0.4892721949021499,0.48260369116530094
2023-07,3928,440,2140,-1280.2730736255578,1673,154,921,-579.1499164616,-0.3259351002101726,-0.34617448682701735,-0.020239386616844768,0.4949401533457888,0.49358309097527153
2023-08,6941,778,3753,-2211.8309858104108,2169,197,1232,-761.93186218936,-0.3186617181689109,-0.3512825551818165,-0.03262083701290558,0.4918447907467736,0.4878585421522602
2023-09,5673,677,3105,-1766.2057499727703,1720,201,973,-556.977568722,-0.3113354045430584,-0.32382416786162793,-0.012488763318569518,0.4968778091703576,0.4947887586650761
2023-10,7409,915,4001,-2342.9294065263175,1620,176,878,-524.6651062512,-0.31622748097264375,-0.32386734953777774,-0.007639868565133989,0.4980900328587165,0.4957967786925811
2023-11,7183,747,3974,-2382.8121204485637,1969,193,1174,-704.8510107152001,-0.3317293777597889,-0.35797410396912144,-0.026244726209332547,0.49343881844766685,0.48775818447809344
2023-12,11765,1243,6577,-3967.285697730982,2297,240,1328,-816.6553628152001,-0.3372108540357826,-0.3555312855094471,-0.018320431473664522,0.4954198921315839,0.49492934204724987
2024-01,10212,1030,5384,-3299.790429665361,1302,124,733,-461.74064790975996,-0.3231287142249668,-0.35463951452362513,-0.031510800298658326,0.4921222999253354,0.4896548020671443
2024-02,5285,552,2927,-1718.3527088038902,1172,107,664,-411.80590659909996,-0.3251376932457692,-0.3513702274736348,-0.02623253422786559,0.4934418664430336,0.4935322698344532
2024-03,1931,178,1004,-650.6515803195699,885,69,468,-300.54238328599996,-0.3369505853545158,-0.3395959133175141,-0.002645327962998323,0.4993386680092504,0.4942275452255352
2024-04,2903,255,1524,-980.9426901404469,1018,99,563,-356.455202606,-0.33790654155716393,-0.3501524583555992,-0.012245916798435286,0.4969385208003912,0.4953345803778626
2024-05,2805,232,1505,-959.68224824109,695,78,364,-222.25266104329998,-0.3421327088203529,-0.31978800150115105,0.02234470731920185,0.5055861768298004,0.5105804126752074
2024-06,3388,322,1797,-1124.920440821444,1168,140,568,-331.50872060173003,-0.33203082668873785,-0.2838259594192894,0.04820486726944845,0.5120512168173621,0.517230434571655
2024-07,5113,480,2695,-1679.0555938208802,1646,172,921,-560.5660024111601,-0.32838951570914926,-0.3405625774065371,-0.012173061697387855,0.49695673457565304,0.49454173468197116
2024-08,5437,420,2927,-1904.4535767259001,977,78,527,-341.41927178695,-0.3502765452870885,-0.3494567776734391,0.0008197676136494358,0.5002049419034124,0.5003824396657423
2024-09,5557,468,2933,-1904.4014347543443,1160,111,627,-402.174424696,-0.3427031554353688,-0.3467020902551724,-0.003998934819803623,0.4990002662950491,0.4996892704448568
2024-10,7918,696,4289,-2718.410452645431,1982,177,1109,-698.2079868494002,-0.3433203400663591,-0.35227446359707376,-0.008954123530714675,0.49776146911732133,0.4958860293283655
2024-11,9280,946,4891,-3007.4941747699927,2141,218,1089,-690.7214777282,-0.32408342400538714,-0.32261629039149925,0.0014671336138878943,0.500366783403472,0.5045721288191145
2024-12,12950,1280,7101,-4350.153026713371,2940,271,1631,-1021.01547804763,-0.33591915264195915,-0.3472841762066769,-0.011365023564717747,0.49715874410882055,0.496728258871116
