year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2019-02,248,26,154,-89.4667724892497,232,22,124,-72.84916244074702,-0.36075311487600686,-0.3140050105204613,0.04674810435554555,0.5116870260888864,0.5191184649610678
2019-03,288,40,164,-95.78398804739118,96,9,51,-34.190949875861406,-0.3325832918312194,-0.3561557278735563,-0.02357243604233694,0.49410689098941574,0.4982638888888889
2019-04,247,29,146,-80.34000670164824,133,13,77,-49.86627445369959,-0.3252631850269159,-0.37493439438871873,-0.049671209361802804,0.4875821976595493,0.4981203007518797
2019-05,288,33,167,-93.09038450568914,241,26,139,-79.35800389200449,-0.3232305017558651,-0.3292863232033381,-0.00605582144747302,0.49848604463813173,0.4990995274319963
2019-06,414,41,227,-137.55929747223854,179,14,118,-76.25976746529341,-0.3322688344740061,-0.42603222047649947,-0.09376338600249334,0.47655915349937666,0.46706744393166544
2019-07,406,58,223,-122.4993407689035,195,14,137,-83.06436882540584,-0.3017225142091219,-0.4259711221815684,-0.12424860797244652,0.46893784800688837,0.4439086775293672
2019-08,472,48,292,-171.37637465447187,158,17,86,-46.575794249773026,-0.3630855395221862,-0.29478350790995583,0.06830203161223036,0.5170755079030576,0.5200600729457198
2019-09,201,25,116,-63.95796039700508,227,10,131,-87.09671602025628,-0.3181988079452989,-0.38368597365751667,-0.06548716571221774,0.48362820857194555,0.4799241677077169
2019-10,462,68,264,-152.76753951981664,234,23,136,-81.00277530401945,-0.3306656699563131,-0.34616570642743355,-0.01550003647112047,0.4961249908822199,0.48533411033411034
2019-11,298,38,184,-105.15077307075262,164,30,88,-48.88287162408233,-0.352854943190445,-0.2980662903907459,0.054788652799699133,0.5136971631999248,0.5340685873301686
2019-12,404,47,229,-126.14869815856218,228,25,120,-68.97983834892511,-0.3122492528677282,-0.3025431506531803,0.009706102214547874,0.502426525553637,0.508457095709571
2020-01,269,25,158,-93.16058227419853,161,13,100,-64.49345723539591,-0.3463218671903291,-0.40058047972295596,-0.05425861253262687,0.4864353468668433,0.48851278025352696
2020-02,278,32,155,-87.51814872398973,445,44,257,-166.9670556075871,-0.3148134846186681,-0.3752068665339036,-0.06039338191523552,0.4849016545211911,0.4909485894430523
2020-03,719,90,431,-242.50238244608045,567,76,329,-186.55274737998843,-0.3372773052101258,-0.3290171911463641,0.008260114063761703,0.5020650285159405,0.5070154265796362
2020-04,716,71,443,-263.69845090806484,490,53,289,-163.24522737413645,-0.3682939258492526,-0.3331535252533397,0.03514040059591289,0.5087851001489783,0.5094801048911184
2020-05,273,34,152,-85.46259408444166,136,15,76,-44.68224725872278,-0.313049795181105,-0.3285459357259028,-0.01549614054479781,0.49612596486380056,0.4959262551174316
2020-06,241,26,156,-90.4748437218368,167,23,95,-48.42062145099044,-0.3754142893022274,-0.28994384102389487,0.08547044827833256,0.5213676120695832,0.5270703406465078
2020-07,379,49,207,-118.50472870096564,178,12,103,-62.06180128455162,-0.31267738443526555,-0.34866180496939114,-0.035984420534125594,0.4910038948664686,0.4764126471198601
