date,date,year_month,year,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2014-04-29,2014-04-29,2014-04,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-04-30,2014-04-30,2014-04,2014,0,0,0,0.0,10,1,5,-1.38372339,,-0.138372339,,,
2014-05-01,2014-05-01,2014-05,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-05-02,2014-05-02,2014-05,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-05-03,2014-05-03,2014-05,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-05-04,2014-05-04,2014-05,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-05-05,2014-05-05,2014-05,2014,0,0,0,0.0,4,0,4,-2.17757859,,-0.5443946475,,,
2014-05-06,2014-05-06,2014-05,2014,0,0,0,0.0,1,0,0,-0.24172735,,-0.24172735,,,
2014-05-07,2014-05-07,2014-05,2014,5,0,3,-2.3512903400000003,0,0,0,0.0,-0.47025806800000003,,,,
2014-05-08,2014-05-08,2014-05,2014,0,0,0,0.0,11,1,9,-4.600260961999999,,-0.41820554199999993,,,
2014-05-09,2014-05-09,2014-05,2014,0,0,0,0.0,1,0,1,-0.9135838,,-0.9135838,,,
2014-05-10,2014-05-10,2014-05,2014,0,0,0,0.0,1,0,0,-0.22236533,,-0.22236533,,,
2014-05-11,2014-05-11,2014-05,2014,0,0,0,0.0,1,0,0,-0.19935408,,-0.19935408,,,
2014-05-12,2014-05-12,2014-05,2014,0,0,0,0.0,6,0,3,-1.69320283,,-0.2822004716666667,,,
2014-05-13,2014-05-13,2014-05,2014,0,0,0,0.0,2,0,1,-0.40812768,,-0.20406384,,,
2014-05-14,2014-05-14,2014-05,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-05-15,2014-05-15,2014-05,2014,4,0,2,-1.0060397699999999,0,0,0,0.0,-0.25150994249999997,,,,
2014-05-16,2014-05-16,2014-05,2014,7,1,4,-1.66731587,0,0,0,0.0,-0.23818798142857142,,,,
2014-05-17,2014-05-17,2014-05,2014,7,1,2,-2.092473495,0,0,0,0.0,-0.298924785,,,,
2014-05-18,2014-05-18,2014-05,2014,3,0,1,-0.9693660399999999,5,1,1,-1.159888917,-0.3231220133333333,-0.2319777834,0.09114422993333329,0.5227860574833333,0.5833333333333334
2014-05-19,2014-05-19,2014-05,2014,15,1,9,-4.590921965,3,0,2,-1.49180307,-0.3060614643333333,-0.49726769,-0.19120622566666667,0.45219844358333333,0.4666666666666667
2014-05-20,2014-05-20,2014-05,2014,25,1,13,-8.509598616,3,0,1,-0.9887973800000001,-0.34038394464,-0.3295991266666667,0.010784817973333305,0.5026962044933333,0.5366666666666666
2014-05-21,2014-05-21,2014-05,2014,7,0,5,-2.8591823499999998,0,0,0,0.0,-0.4084546214285714,,,,
2014-05-22,2014-05-22,2014-05,2014,0,0,0,0.0,2,1,1,-0.35844074000000004,,-0.17922037000000002,,,
2014-05-23,2014-05-23,2014-05,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-05-24,2014-05-24,2014-05,2014,0,0,0,0.0,2,0,2,-1.6554569,,-0.82772845,,,
2014-05-25,2014-05-25,2014-05,2014,0,0,0,0.0,1,0,0,0.06730801,,0.06730801,,,
2014-05-26,2014-05-26,2014-05,2014,4,0,1,-1.27450434,0,0,0,0.0,-0.318626085,,,,
2014-05-27,2014-05-27,2014-05,2014,4,2,1,-0.22679775999999993,0,0,0,0.0,-0.05669943999999998,,,,
2014-05-28,2014-05-28,2014-05,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-05-29,2014-05-29,2014-05,2014,7,0,6,-4.64411101,0,0,0,0.0,-0.66344443,,,,
2014-05-30,2014-05-30,2014-05,2014,1,0,1,-0.84080315,0,0,0,0.0,-0.84080315,,,,
2014-05-31,2014-05-31,2014-05,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-01,2014-06-01,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-02,2014-06-02,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-03,2014-06-03,2014-06,2014,18,1,12,-8.2765363015,5,0,3,-2.01558592,-0.4598075723055556,-0.40311718399999996,0.05669038830555562,0.5141725970763888,0.5027777777777778
2014-06-04,2014-06-04,2014-06,2014,1,0,1,-0.4206749,1,0,1,-0.6425645,-0.4206749,-0.6425645,-0.22188959999999996,0.4445276,0.5
2014-06-05,2014-06-05,2014-06,2014,5,0,3,-1.7520610950000002,9,2,6,-3.182700442,-0.350412219,-0.3536333824444444,-0.003221163444444397,0.4991947091388889,0.5388888888888889
2014-06-06,2014-06-06,2014-06,2014,3,1,1,-0.23393011999999996,7,1,5,-1.9514325099999998,-0.07797670666666666,-0.27877607285714284,-0.20079936619047617,0.44980015845238097,0.35714285714285715
2014-06-07,2014-06-07,2014-06,2014,4,2,1,0.15869668000000003,0,0,0,0.0,0.03967417000000001,,,,
2014-06-08,2014-06-08,2014-06,2014,0,0,0,0.0,6,1,4,-2.1423627699999996,,-0.3570604616666666,,,
2014-06-09,2014-06-09,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-10,2014-06-10,2014-06,2014,6,0,2,-1.4146389,5,0,3,-2.0544672999999998,-0.23577315,-0.41089345999999993,-0.17512030999999995,0.4562199225,0.43333333333333335
2014-06-11,2014-06-11,2014-06,2014,10,0,6,-3.77554581,6,0,5,-2.9175240970000003,-0.377554581,-0.4862540161666667,-0.10869943516666669,0.4728251412083333,0.44166666666666665
2014-06-12,2014-06-12,2014-06,2014,1,0,1,-0.5793548,0,0,0,0.0,-0.5793548,,,,
2014-06-13,2014-06-13,2014-06,2014,0,0,0,0.0,11,0,6,-4.434914793999999,,-0.4031740721818181,,,
2014-06-14,2014-06-14,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-15,2014-06-15,2014-06,2014,14,1,12,-8.63706058,1,0,1,-0.6441644,-0.6169328985714285,-0.6441644,-0.027231501428571447,0.4931921246428571,0.4464285714285714
2014-06-16,2014-06-16,2014-06,2014,1,0,0,-0.19935408,9,0,6,-4.69318763,-0.19935408,-0.5214652922222222,-0.32211121222222217,0.4194721969444445,0.33333333333333337
2014-06-17,2014-06-17,2014-06,2014,4,1,2,-0.930869226,23,2,11,-6.197791578000001,-0.2327173065,-0.2694691990434783,-0.036751892543478326,0.4908120268641304,0.46467391304347827
2014-06-18,2014-06-18,2014-06,2014,0,0,0,0.0,3,0,2,-1.8419857099999999,,-0.6139952366666667,,,
2014-06-19,2014-06-19,2014-06,2014,1,1,0,0.588954,0,0,0,0.0,0.588954,,,,
2014-06-20,2014-06-20,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-21,2014-06-21,2014-06,2014,1,0,0,-0.19935408,29,2,11,-6.5777097727,-0.19935408,-0.2268175783689655,-0.0274634983689655,0.49313412540775864,0.4224137931034483
